_id,Region,Cod.Comuna,Glosa.Comuna,No en PBS,Mto.en PBS,No sin PBS,Mto.sin PBS,No en APS Internas,Mto.en APS Internas,Total No,Total Mto. m$
118,7.0,7103,CUREPTO,247,2840.83599999999978535925038158893585205078125,3,36.6970000000000027284841053187847137451171875,24,431.4510000000000218278728425502777099609375,274,3308.98399999999992360244505107402801513671875
119,7.0,7104,EMPEDRADO,82,981.2659999999999627107172273099422454833984375,1,5.868999999999999772626324556767940521240234375,1,27.48100000000000164845914696343243122100830078125,84,1014.615999999999985448084771633148193359375
120,7.0,7105,MAULE,274,2976.29199999999991632648743689060211181640625,10,122.9030000000000057980287238024175167083740234375,6,70.77899999999999636202119290828704833984375,290,3169.97399999999970532371662557125091552734375
121,7.0,7106,PELARCO,121,1460.881000000000085492501966655254364013671875,7,116.3059999999999973852027324028313159942626953125,8,136.66100000000000136424205265939235687255859375,136,1713.848000000000183717929758131504058837890625
122,7.0,7107,PENCAHUE,120,1446.88599999999996725819073617458343505859375,7,95.0739999999999980673237587325274944305419921875,3,90.7240000000000037516656448133289813995361328125,130,1632.683999999999969077180139720439910888671875
123,7.0,7108,RIO CLARO,173,2048.2719999999999345163814723491668701171875,11,153.128999999999990677679306827485561370849609375,9,118.751000000000004774847184307873249053955078125,193,2320.152000000000043655745685100555419921875
124,7.0,7109,SAN CLEMENTE,601,6419.4939999999996871338225901126861572265625,37,400.163999999999987267074175179004669189453125,13,168.686000000000007048583938740193843841552734375,651,6988.343999999999141437001526355743408203125
125,7.0,7110,SAN RAFAEL,129,1522.45299999999997453414835035800933837890625,7,78.537000000000006139089236967265605926513671875,9,174.18500000000000227373675443232059478759765625,145,1775.174999999999954525264911353588104248046875
126,7.0,7201,CAUQUENES,663,6966.01800000000002910383045673370361328125,35,1146.799999999999954525264911353588104248046875,64,1167.17900000000008731149137020111083984375,762,9279.99699999999938881956040859222412109375
127,7.0,7202,CHANCO,193,2449.68600000000014915713109076023101806640625,2,179.394000000000005456968210637569427490234375,16,283.18099999999998317434801720082759857177734375,211,2912.26099999999996725819073617458343505859375
128,7.0,7203,PELLUHUE,136,1508.508000000000038198777474462985992431640625,2,23.382999999999999118927007657475769519805908203125,2,32.9380000000000023874235921539366245269775390625,140,1564.82900000000017826096154749393463134765625
129,7.0,7301,CURICO,1277,12708.10699999999997089616954326629638671875,127,1457.9510000000000218278728425502777099609375,85,1362.88200000000006184563972055912017822265625,1489,15528.940000000000509317032992839813232421875
130,7.0,7302,HUALAÑE,215,2364.1199999999998908606357872486114501953125,8,225.919999999999987494447850622236728668212890625,16,328.66300000000001091393642127513885498046875,239,2918.70299999999997453414835035800933837890625
131,7.0,7303,LICANTEN,112,1124.79199999999991632648743689060211181640625,2,23.8719999999999998863131622783839702606201171875,5,120.1110000000000042064129956997931003570556640625,119,1268.77500000000009094947017729282379150390625
132,7.0,7304,MOLINA,444,4563.26800000000002910383045673370361328125,42,442.4270000000000209183781407773494720458984375,30,479.02100000000001500666257925331592559814453125,516,5484.7159999999994397512637078762054443359375
133,7.0,7305,RAUCO,111,1228.281999999999925421434454619884490966796875,4,46.4909999999999996589394868351519107818603515625,4,75.26200000000000045474735088646411895751953125,119,1350.03499999999985448084771633148193359375
134,7.0,7306,ROMERAL,126,1315.5050000000001091393642127513885498046875,14,174.67099999999999226929503493010997772216796875,4,43.15899999999999891997504164464771747589111328125,144,1533.335000000000263753463514149188995361328125
135,7.0,7307,SAGRADA FAMILIA,191,2117.09000000000014551915228366851806640625,7,79.0729999999999932924765744246542453765869140625,8,102.1770000000000067075234255753457546234130859375,206,2298.34000000000014551915228366851806640625
136,7.0,7308,TENO,324,3637.0760000000000218278728425502777099609375,16,204.26699999999999590727384202182292938232421875,25,470.1789999999999736246536485850811004638671875,365,4311.5219999999999345163814723491668701171875
137,7.0,7309,VICHUQUEN,82,902.5309999999999490682967007160186767578125,1,8.3599999999999994315658113919198513031005859375,3,44.50500000000000255795384873636066913604736328125,86,955.395999999999958163243718445301055908203125
138,7.0,7401,LINARES,1292,13275.49899999999979627318680286407470703125,110,1299.071999999999889041646383702754974365234375,115,1803.770999999999958163243718445301055908203125,1517,16378.34200000000055297277867794036865234375
139,7.0,7402,COLBUN,292,3350.4960000000000945874489843845367431640625,13,146.727000000000003865352482534945011138916015625,9,133.794999999999987494447850622236728668212890625,314,3631.01800000000002910383045673370361328125
140,7.0,7403,LONGAVI,466,5499.60499999999956344254314899444580078125,12,179.443000000000012050804798491299152374267578125,16,299.8809999999999718056642450392246246337890625,494,5978.92900000000008731149137020111083984375
141,7.0,7404,PARRAL,678,7775.98199999999997089616954326629638671875,47,808.5579999999999927240423858165740966796875,44,734.1219999999999572537490166723728179931640625,769,9318.66200000000026193447411060333251953125
142,7.0,7405,RETIRO,272,3401.9499999999998181010596454143524169921875,7,225.86799999999999499777914024889469146728515625,17,371.81999999999999317878973670303821563720703125,296,3999.6379999999999199644662439823150634765625
143,7.0,7406,SAN JAVIER,643,6699.3770000000004074536263942718505859375,46,633.7440000000000281943357549607753753662109375,29,511.79199999999997316990629769861698150634765625,718,7844.9130000000004656612873077392578125
144,7.0,7407,VILLA ALEGRE,198,2029.00199999999995270627550780773162841796875,7,71.9129999999999967030817060731351375579833984375,13,184.451999999999998181010596454143524169921875,218,2285.367000000000189174897968769073486328125
145,7.0,7408,YERBAS BUENAS,200,2295.2669999999998253770172595977783203125,12,154.532999999999987039700499735772609710693359375,8,181.878999999999990677679306827485561370849609375,220,2631.67899999999963256414048373699188232421875
146,16.0,16101,CHILLAN,2572,26137.466000000000349245965480804443359375,139,1534.875999999999976353137753903865814208984375,248,4144.2200000000002546585164964199066162109375,2959,31816.56200000000171712599694728851318359375
147,16.0,16102,BULNES,413,4782.4149999999999636202119290828704833984375,12,438.720000000000027284841053187847137451171875,22,425.10800000000000409272615797817707061767578125,447,5646.243000000000392901711165904998779296875
148,16.0,16103,CHILLAN VIEJO,175,1714.68499999999994543031789362430572509765625,11,89.71399999999999863575794734060764312744140625,2,24.4020000000000010231815394945442676544189453125,188,1828.80099999999993087840266525745391845703125
149,16.0,16104,EL CARMEN,314,4242.8720000000002983142621815204620361328125,3,56.36699999999999732835931354202330112457275390625,6,148.078000000000002955857780762016773223876953125,323,4447.317000000000916770659387111663818359375
150,16.0,16105,PEMUCO,144,1838.683999999999969077180139720439910888671875,7,117.8130000000000023874235921539366245269775390625,8,159.33899999999999863575794734060764312744140625,159,2115.8360000000002401066012680530548095703125
151,16.0,16106,PINTO,207,2204.0140000000001236912794411182403564453125,1,19.263000000000001676880856393836438655853271484375,2,16.403999999999999914734871708787977695465087890625,210,2239.68100000000004001776687800884246826171875
152,16.0,16107,QUILLON,380,4002.8919999999998253770172595977783203125,18,181.519000000000005456968210637569427490234375,10,277.39100000000001955413608811795711517333984375,408,4461.80199999999967985786497592926025390625
153,16.0,16108,SAN IGNACIO,353,4309.9970000000002983142621815204620361328125,4,42.03600000000000136424205265939235687255859375,11,231.84800000000001318767317570745944976806640625,368,4583.8810000000003128661774098873138427734375
154,16.0,16109,YUNGAY,368,4129.654000000000451109372079372406005859375,13,160.876000000000004774847184307873249053955078125,15,343.8020000000000209183781407773494720458984375,396,4634.332000000000334694050252437591552734375
155,16.0,16201,QUIRIHUE,239,2681.53800000000001091393642127513885498046875,8,92.13700000000000045474735088646411895751953125,6,81.0240000000000009094947017729282379150390625,253,2854.69900000000006912159733474254608154296875
156,16.0,16202,COBQUECURA,125,1458.16699999999991632648743689060211181640625,1,19.501999999999998891553332214243710041046142578125,1,8.06700000000000017053025658242404460906982421875,127,1485.7359999999998763087205588817596435546875
157,16.0,16203,COELEMU,400,4465.5829999999996289261616766452789306640625,12,110.9800000000000039790393202565610408782958984375,32,504.60700000000002773958840407431125640869140625,444,5081.1699999999991632648743689060211181640625
158,16.0,16204,NINHUE,134,1678.615000000000009094947017729282379150390625,3,43.60499999999999687361196265555918216705322265625,1,10.9199999999999999289457264239899814128875732421875,138,1733.140000000000100044417195022106170654296875
159,16.0,16205,PORTEZUELO,105,1325.62699999999995270627550780773162841796875,1,4.708999999999999630517777404747903347015380859375,9,190.066000000000002501110429875552654266357421875,115,1520.402000000000043655745685100555419921875
160,16.0,16206,RANQUIL,107,1060.55600000000004001776687800884246826171875,6,98.6280000000000001136868377216160297393798828125,7,98.9140000000000014779288903810083866119384765625,120,1258.097999999999956344254314899444580078125
161,16.0,16207,TREHUACO,85,982.0919999999999845385900698602199554443359375,2,20.93900000000000005684341886080801486968994140625,5,97.087999999999993860910763032734394073486328125,92,1100.118999999999914507498033344745635986328125
162,16.0,16301,SAN CARLOS,988,10638.3539999999993597157299518585205078125,51,808.6680000000000063664629124104976654052734375,62,1118.5309999999999490682967007160186767578125,1101,12565.552999999999883584678173065185546875
163,16.0,16302,COIHUECO,341,4235.7879999999995561665855348110198974609375,13,129.21899999999999408828443847596645355224609375,17,375.58499999999997953636921010911464691162109375,371,4740.5919999999996434780769050121307373046875
164,16.0,16303,ÑIQUEN,180,2152.7269999999998617568053305149078369140625,6,73.0570000000000021600499167107045650482177734375,4,66.8080000000000069348971010185778141021728515625,190,2292.5919999999996434780769050121307373046875
165,16.0,16304,SAN FABIAN,55,694.826999999999998181010596454143524169921875,1,9.846000000000000085265128291212022304534912109375,1,24.617000000000000881072992342524230480194091796875,57,729.2899999999999636202119290828704833984375
166,16.0,16305,SAN NICOLAS,210,2296.84200000000009822542779147624969482421875,5,66.5669999999999930651028989814221858978271484375,2,10.7019999999999999573674358543939888477325439453125,217,2374.11100000000033105607144534587860107421875
167,8.0,8101,CONCEPCION,2039,19624.3689999999987776391208171844482421875,168,2243.20800000000008367351256310939788818359375,209,2999.01200000000017098500393331050872802734375,2416,24866.58899999999630381353199481964111328125
168,8.0,8102,CORONEL,1395,13870.264999999999417923390865325927734375,106,1374.4960000000000945874489843845367431640625,92,1484.064000000000078216544352471828460693359375,1593,16728.824999999997089616954326629638671875
169,8.0,8103,CHIGUAYANTE,878,8420.028000000000247382558882236480712890625,80,1019.008000000000038198777474462985992431640625,6,75.7699999999999960209606797434389591217041015625,964,9514.80600000000049476511776447296142578125
170,8.0,8104,FLORIDA,229,2636.06100000000014915713109076023101806640625,7,247.03100000000000591171556152403354644775390625,6,96.2360000000000042064129956997931003570556640625,242,2979.32799999999997453414835035800933837890625
171,8.0,8105,HUALQUI,335,3597.9409999999998035491444170475006103515625,12,135.157999999999987039700499735772609710693359375,5,95.1200000000000045474735088646411895751953125,352,3828.21899999999959618435241281986236572265625
172,8.0,8106,LOTA,708,7244.0230000000001382431946694850921630859375,54,757.4850000000000136424205265939235687255859375,135,2110.9409999999998035491444170475006103515625,897,10112.4490000000005238689482212066650390625
173,8.0,8107,PENCO,667,6282.0590000000001964508555829524993896484375,58,575.2269999999999754436430521309375762939453125,16,251.230999999999994543031789362430572509765625,741,7108.5169999999998253770172595977783203125
174,8.0,8108,SAN PEDRO DE LA PAZ,925,9811.4789999999993597157299518585205078125,73,838.9199999999999590727384202182292938232421875,6,89.6989999999999980673237587325274944305419921875,1004,10740.097999999999956344254314899444580078125
175,8.0,8109,SANTA JUANA,303,3293.2979999999997744453139603137969970703125,7,72.2180000000000035242919693700969219207763671875,6,67.337999999999993860910763032734394073486328125,316,3432.85399999999981446308083832263946533203125
176,8.0,8110,TALCAHUANO,1658,15485.8349999999991268850862979888916015625,119,2450.39600000000018553691916167736053466796875,71,901.58699999999998908606357872486114501953125,1848,18837.81799999999930150806903839111328125
177,8.0,8111,TOME,714,7222.636000000000422005541622638702392578125,37,540.8809999999999718056642450392246246337890625,16,255.81499999999999772626324556767940521240234375,767,8019.332000000000334694050252437591552734375
178,8.0,8112,HUALPEN,1095,10419.06899999999950523488223552703857421875,91,1403.73399999999992360244505107402801513671875,6,79.5100000000000051159076974727213382720947265625,1192,11902.313000000000101863406598567962646484375
179,8.0,8201,LEBU,438,5236.8729999999995925463736057281494140625,39,492.65399999999999636202119290828704833984375,51,915.2740000000000009094947017729282379150390625,528,6644.8010000000003856257535517215728759765625
180,8.0,8202,ARAUCO,580,6790.697000000000116415321826934814453125,28,326.5040000000000190993887372314929962158203125,17,308.77100000000001500666257925331592559814453125,625,7425.971999999999752617441117763519287109375
181,8.0,8203,CAÑETE,723,8508.582000000000334694050252437591552734375,23,265.5240000000000009094947017729282379150390625,47,804.3990000000000009094947017729282379150390625,793,9578.504999999999199644662439823150634765625
182,8.0,8204,CONTULMO,124,1404.011999999999943611328490078449249267578125,1,8.147999999999999687361196265555918216705322265625,6,176.164999999999992041921359486877918243408203125,131,1588.3249999999998181010596454143524169921875
183,8.0,8205,CURANILAHUE,614,7035.2110000000002401066012680530548095703125,38,451.70299999999997453414835035800933837890625,37,604.5579999999999927240423858165740966796875,689,8091.4720000000006621121428906917572021484375
184,8.0,8206,LOS ALAMOS,321,3962.6120000000000800355337560176849365234375,16,193.8079999999999927240423858165740966796875,10,177.039999999999992041921359486877918243408203125,347,4333.4600000000000363797880709171295166015625
185,8.0,8207,TIRUA,187,2530.72100000000000363797880709171295166015625,6,78.96899999999999408828443847596645355224609375,2,59.703000000000002955857780762016773223876953125,195,2669.39300000000002910383045673370361328125
186,8.0,8301,LOS ANGELES,2581,27900.32500000000072759576141834259033203125,159,1844.116999999999961801222525537014007568359375,209,3412.80099999999993087840266525745391845703125,2949,33157.243000000002211891114711761474609375
187,8.0,8302,ANTUCO,92,856.412000000000034560798667371273040771484375,3,25.495999999999998664179656771011650562286376953125,2,55.24300000000000210320649784989655017852783203125,97,937.151000000000067302607931196689605712890625
188,8.0,8303,CABRERO,522,5715.77000000000043655745685100555419921875,22,245.0579999999999927240423858165740966796875,23,365.60800000000000409272615797817707061767578125,567,6326.4360000000006039044819772243499755859375
189,8.0,8304,LAJA,482,5210.368000000000392901711165904998779296875,49,514.142000000000052750692702829837799072265625,13,249.342999999999989313437254168093204498291015625,544,5973.8530000000000654836185276508331298828125
190,8.0,8305,MULCHEN,467,5123.6840000000001964508555829524993896484375,28,340.490000000000009094947017729282379150390625,16,303.63799999999997680788510479032993316650390625,511,5767.811999999999898136593401432037353515625
191,8.0,8306,NACIMIENTO,457,5272.456000000000130967237055301666259765625,17,473.134000000000014551915228366851806640625,14,217.856999999999999317878973670303821563720703125,488,5963.447000000000116415321826934814453125
192,8.0,8307,NEGRETE,140,1636.1829999999999927240423858165740966796875,5,70.659999999999996589394868351519107818603515625,20,354.6589999999999918145476840436458587646484375,165,2061.50199999999995270627550780773162841796875
193,8.0,8308,QUILACO,77,730.43499999999994543031789362430572509765625,2,29.26200000000000045474735088646411895751953125,1,12.81700000000000017053025658242404460906982421875,80,772.513999999999896317603997886180877685546875
194,8.0,8309,QUILLECO,214,2589.49899999999979627318680286407470703125,10,110.46399999999999863575794734060764312744140625,6,123.7710000000000007958078640513122081756591796875,230,2823.73399999999992360244505107402801513671875
195,8.0,8310,SAN ROSENDO,41,456.06000000000000227373675443232059478759765625,5,55.02799999999999869260136620141565799713134765625,0,0,46,511.08800000000002228262019343674182891845703125
196,8.0,8311,SANTA BARBARA,287,3300.96199999999998908606357872486114501953125,9,112.76200000000000045474735088646411895751953125,10,171.22300000000001318767317570745944976806640625,306,3584.947000000000116415321826934814453125
197,8.0,8312,TUCAPEL,250,2455.00599999999985811882652342319488525390625,14,197.157999999999987039700499735772609710693359375,12,165.965000000000003410605131648480892181396484375,276,2818.1289999999999054125510156154632568359375
198,8.0,8313,YUMBEL,470,5329.9160000000001673470251262187957763671875,12,109.06499999999999772626324556767940521240234375,25,487.4279999999999972715158946812152862548828125,507,5926.408999999999650754034519195556640625
199,8.0,8314,ALTO BIO BIO,75,1176.94399999999995998223312199115753173828125,4,62.09400000000000119371179607696831226348876953125,0,0,79,1239.03800000000001091393642127513885498046875
200,9.0,9101,TEMUCO,3300,33186.167000000001280568540096282958984375,231,2396.7640000000001236912794411182403564453125,157,2410.80200000000013460521586239337921142578125,3688,37993.733000000007450580596923828125
201,9.0,9102,CARAHUE,762,9626.630999999999403371475636959075927734375,16,167.32900000000000773070496506989002227783203125,3,52.86699999999999732835931354202330112457275390625,781,9846.826999999999316059984266757965087890625
202,9.0,9103,CUNCO,478,4816.8699999999998908606357872486114501953125,22,275.2060000000000172803993336856365203857421875,11,212.66599999999999681676854379475116729736328125,511,5304.742000000000189174897968769073486328125
203,9.0,9104,CURARREHUE,147,1932.50199999999995270627550780773162841796875,7,110.1629999999999967030817060731351375579833984375,1,26.059999999999998721023075631819665431976318359375,155,2068.72499999999990905052982270717620849609375
204,9.0,9105,FREIRE,437,5075.4600000000000363797880709171295166015625,16,216.75700000000000500222085975110530853271484375,3,56.195999999999997953636921010911464691162109375,456,5348.4129999999995561665855348110198974609375
205,9.0,9106,GALVARINO,280,3955.5169999999998253770172595977783203125,12,140.576999999999998181010596454143524169921875,1,26.882999999999999118927007657475769519805908203125,293,4122.9769999999998617568053305149078369140625
206,9.0,9107,GORBEA,265,2684.302999999999883584678173065185546875,12,150.614000000000004320099833421409130096435546875,22,458.78600000000000136424205265939235687255859375,299,3293.70299999999997453414835035800933837890625
207,9.0,9108,LAUTARO,605,7557.2879999999995561665855348110198974609375,20,518.4859999999999899955582804977893829345703125,6,88.688999999999992951416061259806156158447265625,631,8164.46299999999973806552588939666748046875
208,9.0,9109,LONCOCHE,410,4409.724000000000160071067512035369873046875,24,263.125,9,157.3899999999999863575794734060764312744140625,443,4830.2390000000004874891601502895355224609375
209,9.0,9110,MELIPEUCO,173,1868.926999999999907231540419161319732666015625,10,78.173000000000001818989403545856475830078125,0,0,183,1947.09999999999990905052982270717620849609375
210,9.0,9111,NUEVA IMPERIAL,740,8449.7819999999992433004081249237060546875,30,275.38299999999998135535861365497112274169921875,11,233.21199999999998908606357872486114501953125,781,8958.376999999998588464222848415374755859375
211,9.0,9112,PADRE LAS CASAS,1019,11821.60599999999976716935634613037109375,49,520.4099999999999681676854379475116729736328125,4,52.3130000000000023874235921539366245269775390625,1072,12394.328999999999723513610661029815673828125
212,9.0,9113,PERQUENCO,104,1152.480999999999994543031789362430572509765625,7,80.43500000000000227373675443232059478759765625,1,13.0050000000000007815970093361102044582366943359375,112,1245.921000000000049112713895738124847412109375
213,9.0,9114,PITRUFQUEN,442,4473.3779999999997016857378184795379638671875,27,252.239000000000004320099833421409130096435546875,18,222.1779999999999972715158946812152862548828125,487,4947.7949999999991632648743689060211181640625
214,9.0,9115,PUCON,322,3653.6559999999999490682967007160186767578125,26,347.14699999999999135980033315718173980712890625,5,69.909999999999996589394868351519107818603515625,353,4070.71299999999973806552588939666748046875
215,9.0,9116,PUERTO SAAVEDRA,252,3581.85699999999997089616954326629638671875,8,107.05500000000000682121026329696178436279296875,1,13.602000000000000312638803734444081783294677734375,261,3702.51399999999966894392855465412139892578125
216,9.0,9117,TEODORO SCHMIDT,319,3996.50199999999995270627550780773162841796875,4,42.71300000000000096633812063373625278472900390625,2,29.14099999999999823785401531495153903961181640625,325,4068.35600000000022191670723259449005126953125
217,9.0,9118,TOLTEN,250,2847.0039999999999054125510156154632568359375,4,52.0810000000000030695446184836328029632568359375,3,36.64099999999999823785401531495153903961181640625,257,2935.72600000000011277734301984310150146484375
218,9.0,9119,VILCUN,410,4761.0749999999998181010596454143524169921875,20,242.914999999999992041921359486877918243408203125,17,380.826999999999998181010596454143524169921875,447,5384.8170000000000072759576141834259033203125
219,9.0,9120,VILLARRICA,856,8744.6650000000008731149137020111083984375,55,461.0710000000000263753463514149188995361328125,23,374.4370000000000118234311230480670928955078125,934,9580.173000000000683940015733242034912109375
220,9.0,9121,CHOLCHOL,244,3169.5940000000000509317032992839813232421875,11,122.724999999999994315658113919198513031005859375,0,0,255,3292.31899999999995998223312199115753173828125
221,9.0,9201,ANGOL,694,7584.2290000000002692104317247867584228515625,31,681.0149999999999863575794734060764312744140625,62,1002.374000000000023646862246096134185791015625,787,9267.618000000000392901711165904998779296875
222,9.0,9202,COLLIPULLI,374,4541.3810000000003128661774098873138427734375,17,173.544000000000011141310096718370914459228515625,15,239.727000000000003865352482534945011138916015625,406,4954.652000000000043655745685100555419921875
223,9.0,9203,CURACAUTIN,383,3875.48900000000003274180926382541656494140625,34,346.15100000000001045918907038867473602294921875,10,156.97399999999998954081092961132526397705078125,427,4378.6140000000004874891601502895355224609375
224,9.0,9204,ERCILLA,103,1545.730999999999994543031789362430572509765625,4,77.6929999999999978399500832892954349517822265625,2,60.11200000000000187583282240666449069976806640625,109,1683.5360000000000582076609134674072265625
225,9.0,9205,LONQUIMAY,207,2624.43100000000004001776687800884246826171875,13,149.873999999999995225152815692126750946044921875,2,29.952999999999999403144101961515843868255615234375,222,2804.257999999999810825102031230926513671875
226,9.0,9206,LOS SAUCES,154,1848.509000000000014551915228366851806640625,4,50.56400000000000005684341886080801486968994140625,2,62.86999999999999744204615126363933086395263671875,160,1961.942999999999983629095368087291717529296875
227,9.0,9207,LUMACO,176,2305.07400000000006912159733474254608154296875,2,27.280000000000001136868377216160297393798828125,4,67.2229999999999989768184605054557323455810546875,182,2399.5770000000002255546860396862030029296875
228,9.0,9208,PUREN,291,3688.3000000000001818989403545856475830078125,10,92.5100000000000051159076974727213382720947265625,16,347.1879999999999881765688769519329071044921875,317,4127.9980000000005020410753786563873291015625
229,9.0,9209,RENAICO,150,1650.46599999999989449861459434032440185546875,5,54.97999999999999687361196265555918216705322265625,5,76.006000000000000227373675443232059478759765625,160,1781.451999999999998181010596454143524169921875
230,9.0,9210,TRAIGUEN,368,4030.6909999999998035491444170475006103515625,15,160.010999999999995679900166578590869903564453125,7,79.8289999999999935198502498678863048553466796875,390,4270.5309999999999490682967007160186767578125
